id,id_cliente_origen,id_cuenta_origen,id_cliente_destino,id_cuenta_destino,timestamp,monto,tipo
3411,1,1001,2,1002,2020-07-16 11:12:55,4644559.65,EGRESO
3412,1,1001,2,1002,2020-07-16 21:13:26,6904432.28,EGRESO
3413,1,1001,2,1002,2020-07-16 22:17:52,2314338.72,EGRESO
3414,1,1001,2,1002,2020-07-16 22:52:51,6846246.84,EGRESO
3415,1,1001,2,1002,2020-07-17 00:21:55,9881064.78,EGRESO
3416,1,1001,2,1002,2020-07-17 02:00:57,6053095.14,EGRESO
3417,1,1001,2,1002,2020-07-17 02:23:30,7210799.54,EGRESO
3418,1,1001,2,1002,2020-07-17 14:51:33,8786605.52,INGRESO
3419,1,1001,2,1002,2020-07-17 18:52:35,2252829.30,INGRESO
3420,1,1001,2,1002,2020-07-17 18:55:00,4620780.40,INGRESO
3421,1,1001,2,1002,2020-07-18 10:15:30,6404060.30,INGRESO
3422,1,1001,2,1002,2020-07-18 12:12:17,9903467.34,INGRESO
3423,1,1001,2,1002,2020-07-18 12:39:26,1732340.06,EGRESO
3424,1,1001,2,1002,2020-07-18 23:16:18,2595296.99,INGRESO
3425,1,1001,2,1002,2020-07-19 00:33:44,7828208.32,EGRESO
3426,1,1001,2,1002,2020-07-19 03:17:19,3282326.49,INGRESO
3427,1,1001,2,1002,2020-07-19 14:54:36,4484794.86,EGRESO
3428,1,1001,2,1002,2020-07-19 17:21:10,8068830.61,INGRESO
3429,1,1001,2,1002,2020-07-19 17:57:00,5920179.45,EGRESO
3430,1,1001,2,1002,2020-07-20 04:51:09,9142209.56,EGRESO
3431,1,1001,2,1002,2020-07-20 06:46:26,4241571.07,EGRESO
3432,1,1001,2,1002,2020-07-20 09:02:30,6692349.08,EGRESO
3433,1,1001,2,1002,2020-07-20 09:41:39,4845434.47,EGRESO
3434,1,1001,2,1002,2020-07-20 20:30:10,4045063.60,EGRESO
3435,1,1001,2,1002,2020-07-21 01:20:06,1162451.57,EGRESO
3436,1,1001,2,1002,2020-07-21 05:57:08,3959979.97,INGRESO
3437,1,1001,2,1002,2020-07-21 13:21:56,788322.98,EGRESO
3438,1,1001,2,1002,2020-07-21 13:30:49,4770149.79,EGRESO
3439,1,1001,2,1002,2020-07-21 20:55:55,7807498.57,INGRESO
3440,1,1001,2,1002,2020-07-22 00:10:08,2262636.82,EGRESO
3441,1,1001,2,1002,2020-07-22 12:58:02,3607959.00,EGRESO
3442,1,1001,2,1002,2020-07-22 16:13:47,3428384.15,INGRESO
3443,1,1001,2,1002,2020-07-22 18:55:34,654818.89,EGRESO
3444,1,1001,2,1002,2020-07-22 21:39:34,8632709.00,EGRESO
3445,1,1001,2,1002,2020-07-23 02:35:50,3999120.86,EGRESO
3446,1,1001,2,1002,2020-07-23 04:23:49,4596634.97,INGRESO
3447,1,1001,2,1002,2020-07-23 12:59:15,5368856.56,EGRESO
3448,1,1001,2,1002,2020-07-23 18:46:24,9906590.39,EGRESO
3449,1,1001,2,1002,2020-07-24 08:54:36,9033727.59,EGRESO
3450,1,1001,2,1002,2020-07-24 11:41:11,3438499.56,EGRESO
3451,1,1001,2,1002,2020-07-24 13:53:09,8100806.67,INGRESO
3452,1,1001,2,1002,2020-07-24 20:58:58,8037501.00,INGRESO
3453,1,1001,2,1002,2020-07-25 02:13:42,3932891.40,EGRESO
3454,1,1001,2,1002,2020-07-25 03:55:14,537980.88,INGRESO
3455,1,1001,2,1002,2020-07-25 10:36:52,981415.36,EGRESO
3456,1,1001,2,1002,2020-07-25 16:15:15,5154569.35,EGRESO
3457,1,1001,2,1002,2020-07-25 18:00:54,7441352.56,INGRESO
3458,1,1001,2,1002,2020-07-25 18:41:21,1385827.83,INGRESO
3459,1,1001,2,1002,2020-07-26 00:45:11,3854914.26,EGRESO
3460,1,1001,2,1002,2020-07-26 00:56:00,5207752.42,INGRESO
3461,1,1001,2,1002,2020-07-26 04:53:32,3684580.83,EGRESO
3462,1,1001,2,1002,2020-07-26 19:18:55,2727611.34,INGRESO
3463,1,1001,2,1002,2020-07-26 19:33:49,3041287.08,EGRESO
3464,1,1001,2,1002,2020-07-27 03:13:31,3789749.52,INGRESO
3465,1,1001,2,1002,2020-07-27 08:08:40,8112505.19,INGRESO
3466,1,1001,2,1002,2020-07-27 08:52:00,9572779.72,EGRESO
3467,1,1001,2,1002,2020-07-27 22:32:23,3295258.25,INGRESO
3468,1,1001,2,1002,2020-07-28 03:44:17,6418095.49,INGRESO
3469,1,1001,2,1002,2020-07-28 06:06:44,65275.26,INGRESO
3470,1,1001,2,1002,2020-07-28 06:38:26,5442889.84,INGRESO
3471,1,1001,2,1002,2020-07-28 11:21:23,8363034.30,EGRESO
3472,1,1001,2,1002,2020-07-29 00:42:29,3430272.35,INGRESO
3473,1,1001,2,1002,2020-07-29 01:05:41,8741896.11,INGRESO
3474,1,1001,2,1002,2020-07-29 03:30:44,878666.15,EGRESO
3475,1,1001,2,1002,2020-07-29 09:07:08,9898334.56,INGRESO
3476,1,1001,2,1002,2020-07-29 20:13:12,9894744.74,EGRESO
3477,1,1001,2,1002,2020-07-30 00:38:38,7875459.96,INGRESO
3478,1,1001,2,1002,2020-07-30 07:06:10,504040.72,EGRESO
3479,1,1001,2,1002,2020-07-30 09:31:04,184586.04,EGRESO
3480,1,1001,2,1002,2020-07-30 20:59:20,2336239.83,EGRESO
3481,1,1001,2,1002,2020-07-30 21:49:24,1383093.14,EGRESO
3482,1,1001,2,1002,2020-07-30 23:11:11,4510307.83,EGRESO
3483,1,1001,2,1002,2020-07-31 03:44:42,3850495.56,INGRESO
3484,1,1001,2,1002,2020-07-31 08:40:43,6615565.39,EGRESO
3485,1,1001,2,1002,2020-07-31 16:10:23,7283608.64,EGRESO
3486,1,1001,2,1002,2020-07-31 16:53:29,1405557.51,INGRESO
3487,1,1001,2,1002,2020-07-31 19:02:19,5004777.43,INGRESO
3488,1,1001,2,1002,2020-08-01 01:38:40,2851079.53,INGRESO
3489,1,1001,2,1002,2020-08-01 03:25:08,856760.48,INGRESO
3490,1,1001,2,1002,2020-08-01 06:30:58,8623509.72,EGRESO
3491,1,1001,2,1002,2020-08-01 12:46:06,6564585.56,EGRESO
3492,1,1001,2,1002,2020-08-02 04:28:48,8167564.94,EGRESO
3493,1,1001,2,1002,2020-08-02 09:56:24,3324714.84,EGRESO
3494,1,1001,2,1002,2020-08-02 16:55:28,1091367.14,INGRESO
3495,1,1001,2,1002,2020-08-02 17:58:16,8028872.13,INGRESO
3496,1,1001,2,1002,2020-08-03 04:00:23,3847071.51,EGRESO
3497,1,1001,2,1002,2020-08-03 04:25:30,1885853.66,EGRESO
3498,1,1001,2,1002,2020-08-03 04:26:35,51547.63,INGRESO
3499,1,1001,2,1002,2020-08-03 10:10:50,7792841.05,INGRESO
3500,1,1001,2,1002,2020-08-03 18:13:55,4553046.09,EGRESO
3501,1,1001,2,1002,2020-08-03 21:19:55,3514177.82,EGRESO
3502,1,1001,2,1002,2020-08-04 04:59:10,8838804.07,EGRESO
3503,1,1001,2,1002,2020-08-04 14:46:09,9731542.94,INGRESO
3504,1,1001,2,1002,2020-08-04 19:43:08,5164203.29,EGRESO
3505,1,1001,2,1002,2020-08-04 21:32:49,3228586.63,EGRESO
3506,1,1001,2,1002,2020-08-05 05:21:36,2655537.69,INGRESO
3507,1,1001,2,1002,2020-08-05 08:15:57,4961796.23,EGRESO
3508,1,1001,2,1002,2020-08-05 08:16:50,2411838.37,INGRESO
3509,1,1001,2,1002,2020-08-05 20:51:23,8532478.44,INGRESO
3510,1,1001,2,1002,2020-08-06 00:40:25,9077707.27,INGRESO
3511,1,1001,2,1002,2020-08-06 05:58:58,8788337.11,INGRESO
3512,1,1001,2,1002,2020-08-06 14:26:24,362757.26,INGRESO
3513,1,1001,2,1002,2020-08-06 16:49:22,3406745.11,EGRESO
3514,1,1001,2,1002,2020-08-06 23:07:09,6074196.39,EGRESO
3515,1,1001,2,1002,2020-08-07 14:09:13,6037830.97,INGRESO
3516,1,1001,2,1002,2020-08-07 15:18:33,9014512.29,EGRESO
3517,1,1001,2,1002,2020-08-07 21:44:15,7895327.32,INGRESO
3518,1,1001,2,1002,2020-08-07 21:56:48,1740716.43,INGRESO
3519,1,1001,2,1002,2020-08-08 01:19:05,5091923.35,INGRESO
3520,1,1001,2,1002,2020-08-08 01:53:31,561684.77,INGRESO
3521,1,1001,2,1002,2020-08-08 14:24:16,1021417.30,INGRESO
3522,1,1001,2,1002,2020-08-08 19:08:13,2670380.71,INGRESO
3523,1,1001,2,1002,2020-08-09 08:45:06,6725166.47,INGRESO
3524,1,1001,2,1002,2020-08-09 12:11:59,6202307.27,EGRESO
3525,1,1001,2,1002,2020-08-09 12:19:34,8725685.56,INGRESO
3526,1,1001,2,1002,2020-08-09 13:13:32,9462215.39,INGRESO
3527,1,1001,2,1002,2020-08-09 14:35:21,2189308.92,EGRESO
3528,1,1001,2,1002,2020-08-10 01:56:59,6793952.23,INGRESO
3529,1,1001,2,1002,2020-08-10 11:40:25,6632979.12,INGRESO
3530,1,1001,2,1002,2020-08-10 11:49:42,9172969.29,EGRESO
3531,1,1001,2,1002,2020-08-10 14:35:06,7553057.42,INGRESO
3532,1,1001,2,1002,2020-08-10 15:51:32,7339875.72,INGRESO
3533,1,1001,2,1002,2020-08-10 18:50:13,4685218.77,INGRESO
3534,1,1001,2,1002,2020-08-10 20:25:41,2267454.09,EGRESO
3535,1,1001,2,1002,2020-08-10 20:33:00,738867.41,INGRESO
3536,1,1001,2,1002,2020-08-11 05:20:18,8617926.70,INGRESO
3537,1,1001,2,1002,2020-08-11 09:04:34,1472631.89,EGRESO
3538,1,1001,2,1002,2020-08-11 12:52:03,9144293.35,EGRESO
3539,1,1001,2,1002,2020-08-11 15:22:10,2919039.70,EGRESO
3540,1,1001,2,1002,2020-08-12 00:25:14,5799875.77,INGRESO
3541,1,1001,2,1002,2020-08-12 03:58:10,2296855.82,EGRESO
3542,1,1001,2,1002,2020-08-12 13:16:06,2352411.78,EGRESO
3543,1,1001,2,1002,2020-08-12 23:02:07,8511742.03,INGRESO
3544,1,1001,2,1002,2020-08-13 02:31:18,2151860.29,INGRESO
3545,1,1001,2,1002,2020-08-13 06:49:35,6828077.48,EGRESO
3546,1,1001,2,1002,2020-08-13 11:48:33,2143369.15,INGRESO
3547,1,1001,2,1002,2020-08-13 19:19:32,950067.84,EGRESO
3548,1,1001,2,1002,2020-08-14 00:45:29,2946892.15,INGRESO
3549,1,1001,2,1002,2020-08-14 05:04:32,9847317.11,INGRESO
3550,1,1001,2,1002,2020-08-14 07:18:37,1196784.93,INGRESO
3551,1,1001,2,1002,2020-08-14 08:12:33,1381743.51,INGRESO
3552,1,1001,2,1002,2020-08-14 15:45:59,5846921.03,EGRESO
3553,1,1001,2,1002,2020-08-14 18:22:41,5754044.48,INGRESO
3554,1,1001,2,1002,2020-08-15 14:27:22,9657640.57,EGRESO
3555,1,1001,2,1002,2020-08-15 15:19:05,3702617.31,INGRESO
3556,1,1001,2,1002,2020-08-15 16:31:11,9565334.06,INGRESO
3557,1,1001,2,1002,2020-08-15 23:03:16,2734788.25,INGRESO
3558,1,1001,2,1002,2020-08-16 01:15:05,9799275.11,INGRESO
3559,1,1001,2,1002,2020-08-16 01:27:57,2925575.82,EGRESO
3560,1,1001,2,1002,2020-08-16 01:42:09,5344536.94,EGRESO
3561,1,1001,2,1002,2020-08-16 23:21:32,1335899.30,EGRESO
3562,1,1001,2,1002,2020-08-17 09:40:35,5997746.83,INGRESO
3563,1,1001,2,1002,2020-08-17 09:57:19,3359454.40,EGRESO
3564,1,1001,2,1002,2020-08-17 22:36:26,4589950.22,EGRESO
3565,1,1001,2,1002,2020-08-17 22:41:59,8314633.34,INGRESO
3566,1,1001,2,1002,2020-08-17 22:52:25,4895028.29,INGRESO
3567,1,1001,2,1002,2020-08-18 01:18:09,625329.64,EGRESO
3568,1,1001,2,1002,2020-08-18 03:39:33,4899538.99,EGRESO
3569,1,1001,2,1002,2020-08-18 19:44:34,3859910.25,INGRESO
3570,1,1001,2,1002,2020-08-18 22:37:09,157175.81,INGRESO
3571,1,1001,2,1002,2020-08-19 00:29:51,7973142.43,INGRESO
3572,1,1001,2,1002,2020-08-19 04:25:51,7008253.59,EGRESO
3573,1,1001,2,1002,2020-08-19 09:07:24,9955862.00,INGRESO
3574,1,1001,2,1002,2020-08-19 15:47:24,9981839.01,INGRESO
3575,1,1001,2,1002,2020-08-19 18:56:37,3629478.94,EGRESO
3576,1,1001,2,1002,2020-08-20 01:26:06,2750461.73,EGRESO
3577,1,1001,2,1002,2020-08-20 04:06:56,673271.03,INGRESO
3578,1,1001,2,1002,2020-08-20 08:36:58,4302069.18,INGRESO
3579,1,1001,2,1002,2020-08-20 10:28:06,5051606.80,INGRESO
3580,1,1001,2,1002,2020-08-20 11:07:10,3492157.77,EGRESO
3581,1,1001,2,1002,2020-08-21 04:22:58,1079498.11,EGRESO
3582,1,1001,2,1002,2020-08-21 06:04:46,5767172.59,INGRESO
3583,1,1001,2,1002,2020-08-21 12:39:14,842266.85,EGRESO
3584,1,1001,2,1002,2020-08-21 23:34:31,8406477.31,INGRESO
3585,1,1001,2,1002,2020-08-22 02:11:48,6023690.77,EGRESO
3586,1,1001,2,1002,2020-08-22 09:46:21,828053.68,INGRESO
3587,1,1001,2,1002,2020-08-22 18:42:22,9197779.53,EGRESO
3588,1,1001,2,1002,2020-08-22 21:38:14,5304384.96,INGRESO
3589,1,1001,2,1002,2020-08-23 03:04:32,3544813.39,INGRESO
3590,1,1001,2,1002,2020-08-23 05:24:12,9484224.21,INGRESO
3591,1,1001,2,1002,2020-08-23 16:58:54,1451999.82,INGRESO
3592,1,1001,2,1002,2020-08-23 19:26:10,8062366.58,EGRESO
3593,1,1001,2,1002,2020-08-23 21:29:25,2452766.65,INGRESO
3594,1,1001,2,1002,2020-08-24 04:30:42,3332254.15,EGRESO
3595,1,1001,2,1002,2020-08-24 04:46:58,6856410.87,INGRESO
3596,1,1001,2,1002,2020-08-24 16:01:08,878157.24,INGRESO
3597,1,1001,2,1002,2020-08-24 18:37:40,8895614.74,EGRESO
3598,1,1001,2,1002,2020-08-25 09:58:48,1834548.39,EGRESO
3599,1,1001,2,1002,2020-08-25 10:29:48,5219847.86,EGRESO
3600,1,1001,2,1002,2020-08-25 10:41:22,908349.92,INGRESO
3601,1,1001,2,1002,2020-08-25 14:48:06,4502832.91,EGRESO
3602,1,1001,2,1002,2020-08-25 21:01:13,5519835.13,EGRESO
3603,1,1001,2,1002,2020-08-26 03:11:54,7656587.31,INGRESO
3604,1,1001,2,1002,2020-08-26 08:51:43,9546467.72,EGRESO
3605,1,1001,2,1002,2020-08-26 10:27:19,8071196.92,INGRESO
3606,1,1001,2,1002,2020-08-26 19:53:26,1983883.53,EGRESO
3607,1,1001,2,1002,2020-08-27 08:04:07,9285105.25,INGRESO
3608,1,1001,2,1002,2020-08-27 16:32:05,6577103.37,INGRESO
3609,1,1001,2,1002,2020-08-27 20:45:34,5401072.40,EGRESO
3610,1,1001,2,1002,2020-08-27 22:12:27,7610896.95,INGRESO
3611,1,1001,2,1002,2020-08-27 23:40:43,6174656.92,INGRESO
3612,1,1001,2,1002,2020-08-28 07:19:30,6190008.30,INGRESO
3613,1,1001,2,1002,2020-08-28 13:21:19,7048150.82,EGRESO
3614,1,1001,2,1002,2020-08-28 14:04:39,6125310.74,INGRESO
3615,1,1001,2,1002,2020-08-28 19:58:22,7461213.26,INGRESO
3616,1,1001,2,1002,2020-08-29 11:03:26,399523.44,INGRESO
3617,1,1001,2,1002,2020-08-29 16:46:48,903848.18,EGRESO
3618,1,1001,2,1002,2020-08-29 17:23:53,410424.92,EGRESO
3619,1,1001,2,1002,2020-08-29 19:57:11,2316898.94,EGRESO
3620,1,1001,2,1002,2020-08-29 22:18:40,7554856.21,INGRESO
3621,1,1001,2,1002,2020-08-30 01:07:38,825049.25,INGRESO
3622,1,1001,2,1002,2020-08-30 08:49:12,4426866.04,EGRESO
3623,1,1001,2,1002,2020-08-30 11:18:18,2508409.99,INGRESO
3624,1,1001,2,1002,2020-08-30 12:08:54,4116209.02,INGRESO
3625,1,1001,2,1002,2020-08-30 17:04:28,5871004.91,EGRESO
3626,1,1001,2,1002,2020-08-31 06:52:26,1398356.85,INGRESO
3627,1,1001,2,1002,2020-08-31 08:04:03,5562021.98,INGRESO
3628,1,1001,2,1002,2020-08-31 18:39:27,3786483.91,INGRESO
3629,1,1001,2,1002,2020-08-31 19:52:34,8918363.13,EGRESO
3630,1,1001,2,1002,2020-09-01 00:25:56,4207164.85,INGRESO
3631,1,1001,2,1002,2020-09-01 12:50:22,8575542.15,INGRESO
3632,1,1001,2,1002,2020-09-01 13:57:03,5670788.93,INGRESO
3633,1,1001,2,1002,2020-09-01 14:26:04,6015086.71,INGRESO
3634,1,1001,2,1002,2020-09-01 21:19:26,7256514.99,INGRESO
3635,1,1001,2,1002,2020-09-02 05:54:32,7550713.73,EGRESO
3636,1,1001,2,1002,2020-09-02 08:41:06,1937723.88,EGRESO
3637,1,1001,2,1002,2020-09-02 11:47:41,4831006.33,EGRESO
3638,1,1001,2,1002,2020-09-02 20:16:01,9698922.66,INGRESO
3639,1,1001,2,1002,2020-09-03 07:52:10,1611651.86,EGRESO
3640,1,1001,2,1002,2020-09-03 09:49:39,6573345.00,INGRESO
3641,1,1001,2,1002,2020-09-03 10:22:11,2999586.13,EGRESO
3642,1,1001,2,1002,2020-09-03 11:51:01,8840285.44,INGRESO
3643,1,1001,2,1002,2020-09-03 17:53:29,8397224.48,INGRESO
3644,1,1001,2,1002,2020-09-04 00:47:35,7616246.62,EGRESO
3645,1,1001,2,1002,2020-09-04 02:04:18,9769195.66,EGRESO
3646,1,1001,2,1002,2020-09-04 05:46:23,420665.01,EGRESO
3647,1,1001,2,1002,2020-09-04 10:45:32,606513.61,INGRESO
3648,1,1001,2,1002,2020-09-05 02:25:55,4791750.07,EGRESO
3649,1,1001,2,1002,2020-09-05 12:40:12,1962058.88,EGRESO
3650,1,1001,2,1002,2020-09-05 16:01:09,7620469.57,EGRESO
3651,1,1001,2,1002,2020-09-05 20:03:57,1253408.30,EGRESO
3652,1,1001,2,1002,2020-09-05 22:03:39,2342079.73,EGRESO
3653,1,1001,2,1002,2020-09-05 23:56:48,670570.12,EGRESO
3654,1,1001,2,1002,2020-09-06 02:15:28,9355951.91,EGRESO
3655,1,1001,2,1002,2020-09-06 12:53:34,5517694.55,INGRESO
3656,1,1001,2,1002,2020-09-06 14:07:21,2345651.78,EGRESO
3657,1,1001,2,1002,2020-09-06 16:00:58,9142441.38,INGRESO
3658,1,1001,2,1002,2020-09-06 18:49:23,5151513.31,EGRESO
3659,1,1001,2,1002,2020-09-07 03:58:38,3808203.79,INGRESO
3660,1,1001,2,1002,2020-09-07 05:37:33,278315.39,INGRESO
3661,1,1001,2,1002,2020-09-07 08:11:53,3491532.80,INGRESO
3662,1,1001,2,1002,2020-09-07 18:57:59,8930211.45,EGRESO
3663,1,1001,2,1002,2020-09-08 05:06:32,595658.31,INGRESO
3664,1,1001,2,1002,2020-09-08 12:16:13,2836299.36,INGRESO
3665,1,1001,2,1002,2020-09-08 12:49:56,1345314.78,EGRESO
3666,1,1001,2,1002,2020-09-08 15:10:24,1640175.82,EGRESO
3667,1,1001,2,1002,2020-09-09 03:27:38,2791881.86,INGRESO
3668,1,1001,2,1002,2020-09-09 07:22:21,6435716.84,EGRESO
3669,1,1001,2,1002,2020-09-09 10:04:33,1398913.67,INGRESO
3670,1,1001,2,1002,2020-09-09 18:51:04,2537808.13,INGRESO
3671,1,1001,2,1002,2020-09-09 22:14:13,2559503.37,INGRESO
3672,1,1001,2,1002,2020-09-09 22:26:19,3171876.13,EGRESO
3673,1,1001,2,1002,2020-09-10 04:38:01,9153073.11,INGRESO
3674,1,1001,2,1002,2020-09-10 09:46:56,7239649.63,EGRESO
3675,1,1001,2,1002,2020-09-10 15:02:17,3075237.85,INGRESO
3676,1,1001,2,1002,2020-09-10 17:18:10,4133137.60,EGRESO
3677,1,1001,2,1002,2020-09-10 22:57:42,8095772.36,EGRESO
3678,1,1001,2,1002,2020-09-10 23:00:55,2106083.27,INGRESO
3679,1,1001,2,1002,2020-09-11 00:09:26,6408526.65,INGRESO
3680,1,1001,2,1002,2020-09-11 03:45:47,498325.95,INGRESO
3681,1,1001,2,1002,2020-09-11 04:16:34,3323058.25,INGRESO
3682,1,1001,2,1002,2020-09-11 14:56:34,278540.16,INGRESO
3683,1,1001,2,1002,2020-09-11 20:01:22,4087791.12,EGRESO
3684,1,1001,2,1002,2020-09-11 21:19:46,137521.04,INGRESO
3685,1,1001,2,1002,2020-09-12 05:26:52,6549520.47,INGRESO
3686,1,1001,2,1002,2020-09-12 14:28:20,5827386.64,INGRESO
3687,1,1001,2,1002,2020-09-12 18:07:38,5430972.64,EGRESO
3688,1,1001,2,1002,2020-09-12 20:49:27,566176.81,INGRESO
3689,1,1001,2,1002,2020-09-13 04:02:32,1917157.76,EGRESO
3690,1,1001,2,1002,2020-09-13 10:10:09,4808607.46,INGRESO
3691,1,1001,2,1002,2020-09-13 15:12:56,3324605.59,INGRESO
3692,1,1001,2,1002,2020-09-13 22:06:44,3361942.82,INGRESO
3693,1,1001,2,1002,2020-09-13 22:37:28,2560274.30,INGRESO
3694,1,1001,2,1002,2020-09-14 10:29:16,2834203.05,EGRESO
3695,1,1001,2,1002,2020-09-14 10:39:53,6048065.87,INGRESO
3696,1,1001,2,1002,2020-09-14 12:50:18,8281771.78,INGRESO
3697,1,1001,2,1002,2020-09-14 13:49:09,7053227.81,INGRESO
3698,1,1001,2,1002,2020-09-14 16:28:01,5761924.87,INGRESO
3699,1,1001,2,1002,2020-09-14 16:40:18,2338202.76,EGRESO
3700,1,1001,2,1002,2020-09-15 12:51:02,7432426.17,EGRESO
3701,1,1001,2,1002,2020-09-15 14:13:27,5662513.03,EGRESO
3702,1,1001,2,1002,2020-09-15 19:09:19,6742922.08,EGRESO
3703,1,1001,2,1002,2020-09-15 20:13:11,2123474.18,EGRESO
3704,1,1001,2,1002,2020-09-16 00:14:46,3014879.38,INGRESO
3705,1,1001,2,1002,2020-09-16 11:43:24,2217026.43,EGRESO
3706,1,1001,2,1002,2020-09-16 13:59:57,8026770.11,INGRESO
3707,1,1001,2,1002,2020-09-16 18:11:16,1406710.53,INGRESO
3708,1,1001,2,1002,2020-09-16 21:40:42,8225054.26,INGRESO
3709,1,1001,2,1002,2020-09-16 23:36:01,6656653.62,EGRESO
3710,1,1001,2,1002,2020-09-17 06:42:24,8381103.56,INGRESO
3711,1,1001,2,1002,2020-09-17 10:55:24,3243886.18,INGRESO
3712,1,1001,2,1002,2020-09-17 13:51:35,5578975.23,EGRESO
3713,1,1001,2,1002,2020-09-17 16:10:00,5683673.85,EGRESO
3714,1,1001,2,1002,2020-09-17 19:32:49,8282826.66,EGRESO
3715,1,1001,2,1002,2020-09-18 05:16:44,8174925.25,EGRESO
3716,1,1001,2,1002,2020-09-18 11:04:10,1920927.89,INGRESO
3717,1,1001,2,1002,2020-09-18 13:43:34,1974708.01,INGRESO
3718,1,1001,2,1002,2020-09-18 15:51:40,2757433.42,INGRESO
3719,1,1001,2,1002,2020-09-18 20:57:03,6515093.27,EGRESO
3720,1,1001,2,1002,2020-09-19 03:12:05,256000.96,EGRESO
3721,1,1001,2,1002,2020-09-19 08:26:40,8651710.87,INGRESO
3722,1,1001,2,1002,2020-09-19 12:01:04,606725.41,INGRESO
3723,1,1001,2,1002,2020-09-19 21:10:29,8574460.01,EGRESO
3724,1,1001,2,1002,2020-09-20 07:26:19,7593939.12,INGRESO
3725,1,1001,2,1002,2020-09-20 08:50:04,7006922.23,INGRESO
3726,1,1001,2,1002,2020-09-20 11:47:29,3293440.34,INGRESO
3727,1,1001,2,1002,2020-09-20 11:51:45,3104627.98,INGRESO
3728,1,1001,2,1002,2020-09-20 22:08:22,9055687.80,INGRESO
3729,1,1001,2,1002,2020-09-21 00:23:21,1784847.47,EGRESO
3730,1,1001,2,1002,2020-09-21 00:55:52,2664523.27,EGRESO
3731,1,1001,2,1002,2020-09-21 01:43:38,3260727.04,EGRESO
3732,1,1001,2,1002,2020-09-21 15:31:35,2638505.07,INGRESO
3733,1,1001,2,1002,2020-09-22 09:20:26,6947887.13,INGRESO
3734,1,1001,2,1002,2020-09-22 10:54:57,8110655.44,INGRESO
3735,1,1001,2,1002,2020-09-22 11:22:29,5472828.79,EGRESO
3736,1,1001,2,1002,2020-09-22 18:06:27,447200.74,EGRESO
3737,1,1001,2,1002,2020-09-22 19:31:52,7813982.25,EGRESO
3738,1,1001,2,1002,2020-09-22 20:34:07,2997794.84,EGRESO
3739,1,1001,2,1002,2020-09-23 15:39:28,5153281.31,EGRESO
3740,1,1001,2,1002,2020-09-23 15:54:59,6197537.16,INGRESO
3741,1,1001,2,1002,2020-09-23 18:49:59,8908569.66,EGRESO
3742,1,1001,2,1002,2020-09-23 18:50:22,4577779.50,EGRESO
3743,1,1001,2,1002,2020-09-23 19:36:22,1762467.70,INGRESO
3744,1,1001,2,1002,2020-09-23 22:34:23,7178987.78,EGRESO
3745,1,1001,2,1002,2020-09-24 01:28:56,5551936.20,EGRESO
3746,1,1001,2,1002,2020-09-24 13:01:26,4542173.17,INGRESO
3747,1,1001,2,1002,2020-09-24 14:10:54,2252955.74,INGRESO
3748,1,1001,2,1002,2020-09-24 16:54:09,4204085.94,EGRESO
3749,1,1001,2,1002,2020-09-24 21:39:11,1481070.31,INGRESO
3750,1,1001,2,1002,2020-09-25 00:22:40,4812565.06,EGRESO
3751,1,1001,2,1002,2020-09-25 02:29:08,5755181.58,EGRESO
3752,1,1001,2,1002,2020-09-25 12:47:00,8204500.72,EGRESO
3753,1,1001,2,1002,2020-09-25 16:29:44,4779332.14,EGRESO
3754,1,1001,2,1002,2020-09-25 19:07:25,9370295.12,INGRESO
3755,1,1001,2,1002,2020-09-26 03:36:11,7726048.95,EGRESO
3756,1,1001,2,1002,2020-09-26 08:20:51,2264466.96,EGRESO
3757,1,1001,2,1002,2020-09-26 13:37:55,1229143.88,INGRESO
3758,1,1001,2,1002,2020-09-26 14:54:36,7748615.68,INGRESO
3759,1,1001,2,1002,2020-09-27 14:35:45,6098763.13,INGRESO
3760,1,1001,2,1002,2020-09-27 18:14:15,2427531.90,INGRESO
3761,1,1001,2,1002,2020-09-27 20:26:15,8330665.35,INGRESO
3762,1,1001,2,1002,2020-09-27 20:54:02,4501565.50,INGRESO
3763,1,1001,2,1002,2020-09-27 23:36:44,8460532.87,INGRESO
3764,1,1001,2,1002,2020-09-28 05:36:53,2635471.83,INGRESO
3765,1,1001,2,1002,2020-09-28 06:51:09,3997358.90,EGRESO
3766,1,1001,2,1002,2020-09-28 14:37:23,8667350.27,INGRESO
3767,1,1001,2,1002,2020-09-28 15:20:10,2715604.16,INGRESO
3768,1,1001,2,1002,2020-09-28 17:43:14,6188397.57,EGRESO
3769,1,1001,2,1002,2020-09-29 12:29:54,3299344.49,INGRESO
3770,1,1001,2,1002,2020-09-29 16:01:33,138507.20,INGRESO
3771,1,1001,2,1002,2020-09-29 19:18:06,4910600.86,INGRESO
3772,1,1001,2,1002,2020-09-29 21:23:12,3629641.49,EGRESO
3773,1,1001,2,1002,2020-09-29 22:44:28,2449127.83,INGRESO
3774,1,1001,2,1002,2020-09-30 03:21:30,7166464.71,EGRESO
3775,1,1001,2,1002,2020-09-30 06:12:56,1370997.79,EGRESO
3776,1,1001,2,1002,2020-09-30 11:34:51,2842512.59,EGRESO
3777,1,1001,2,1002,2020-09-30 13:12:22,7150494.95,INGRESO
3778,1,1001,2,1002,2020-10-01 02:44:01,4686372.52,INGRESO
